,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
132,3.114,1.5489649189041215,1.5514205252338216,1.523758410418966,1.524403389579425,1.5640728970776232,1.5675148691227623,1.5953856283340584,1.6001142794876182
133,3.116,1.5372439434606422,1.539313967768408,1.5588198272211897,1.5612684059790343,1.5558754119364513,1.559967048132823,1.5902168893157584,1.5926395440283025
134,3.118,1.521522377643481,1.52526216429773,1.5281856538490226,1.529739694649036,1.556522422599713,1.5594435699220168,1.5446256018035174,1.5480625761581996
135,3.12,1.5371344680280044,1.5366439402405254,1.535480010365894,1.5389761729010716,1.5526581666063934,1.5548222049534568,1.6201062949136795,1.624244782106875
136,3.122,1.5213699565302117,1.5225060882909498,1.5366767359244655,1.5390528521116411,1.5550761370655386,1.5554523489957965,1.559805257424871,1.5603502882533307
137,3.124,1.53449676799936,1.535402550012516,1.535899637488028,1.5358560662292304,1.562098759668139,1.564367119175058,1.5452324731912832,1.5442570395896122
138,3.126,1.5302900366044614,1.5325262248913263,1.5154940856929775,1.5161702988840136,1.5444692741548578,1.5460857828109742,1.5596404978812952,1.5621290560755847
139,3.128,1.530245527352914,1.5327348662856803,1.5328348151043596,1.5361370154197889,1.5505569086189952,1.5535434907171757,1.5688624530896427,1.5701611572823269
140,3.13,1.569398269708331,1.5706961928983982,1.5369923540775978,1.5393227126530185,1.4938727591480818,1.4937717174289458,1.5838408094494543,1.5854923000680532
141,3.132,1.5491295211465417,1.5528340135003442,1.495875628046626,1.5005866315435634,1.5335061866589583,1.5372512830874572,1.6247378078352055,1.6279105439876775
142,3.134,1.5153440083749128,1.5177335549103932,1.5439473548361407,1.548602450114091,1.5326138357309695,1.5342992149753985,1.5703266956209434,1.5728869356812243
143,3.136,1.515602467201818,1.5208474136356471,1.5622549278611646,1.5627162519744788,1.551036348460173,1.5538522375723673,1.551036348460173,1.5538522375723673
144,3.138,1.5215622014819055,1.525174866158058,1.4982164516799525,1.5023622786092674,1.5308524022751324,1.532925393768763,1.5308524022751324,1.532925393768763
145,3.14,1.5381708075118656,1.5420199126739793,1.5632550366793587,1.5667844632487848,1.5409968481779834,1.5456560034896465,1.5409968481779834,1.5456560034896465
146,3.142,1.5135108915016897,1.5156844559450549,1.5271532184298116,1.531880463743873,1.5580193035007506,1.5607591381202583,1.5580193035007506,1.5607591381202583
147,3.144,1.5482151497540608,1.551343065036326,1.5040985691533444,1.5067953008352786,1.5515796616861417,1.5520736253158147,1.5515796616861417,1.5520736253158147
148,3.146,1.5422582272857346,1.544115705078052,1.5303665585124901,1.5327912432464632,1.5605731407747692,1.5642062640167937,1.5605731407747692,1.5642062640167937
149,3.148,1.5366216081796382,1.5390191195030776,1.527035622990546,1.5293069495375873,1.5327153459495824,1.5365866272102175,1.5327153459495824,1.5365866272102175
150,3.15,1.5387519134317345,1.5409357853021042,1.5253999064494823,1.5268207348596172,1.5296939400158667,1.5316904084843705,1.5296939400158667,1.5316904084843705
151,3.152,1.5504660184324943,1.5513012120220195,1.5669624959132302,1.5685768181538895,1.5330807818647354,1.5354918799901174,1.5330807818647354,1.5354918799901174
152,3.154,1.5138816389880159,1.5116685635043214,1.556397485240827,1.5564532376766291,1.5322713561969032,1.5332316412314644,1.5322713561969032,1.5332316412314644
153,3.156,1.507543505895301,1.5084736503641134,1.5506688831831263,1.5503315574006373,1.5163333402119614,1.519507793993625,1.5163333402119614,1.519507793993625
154,3.158,1.548194379549733,1.5488278023943094,1.5407889863353885,1.5416408899616865,1.5560467289506836,1.556412321349966,1.5560467289506836,1.556412321349966
155,3.16,1.5202094621924225,1.5221778203109528,1.5558415229929714,1.5566971747015728,1.5864030788400927,1.5852536727064275,1.5864030788400927,1.5852536727064275
156,3.162,1.5448873376946501,1.5451023828306802,1.522194221665119,1.520349705905058,1.5606665294906508,1.5602915670907342,1.5606665294906508,1.5602915670907342
157,3.164,1.4689005112793787,1.4693231055808464,1.5601193124917219,1.5613694478229636,1.564245462285015,1.565123133802879,1.564245462285015,1.565123133802879
158,3.166,1.5673373036434777,1.566473374887998,1.525145193176731,1.5270837230043304,1.579449484678145,1.5787765510652638,1.579449484678145,1.5787765510652638
159,3.168,1.5620130223564916,1.562149982756665,1.5296919074935533,1.529316164132914,1.5610955268776858,1.5607867801167508,1.5610955268776858,1.5607867801167508
160,3.17,1.519515133632201,1.5197854627010057,1.5546218410786896,1.5540565079791981,1.5525244875461481,1.554020902178772,1.5525244875461481,1.554020902178772
161,3.172,1.5441491254722068,1.5455790116889407,1.526497620321585,1.5238567971452592,1.5583205543239156,1.55857073762686,1.5583205543239156,1.55857073762686
162,3.174,1.5245745505103052,1.5248809546745847,1.5668981545410756,1.5654193871359465,1.563211465747229,1.5612629411320464,1.563211465747229,1.5612629411320464
163,3.176,1.543024549817908,1.542900551411521,1.529362077087688,1.531000917872635,1.5471625686843717,1.547091511760132,1.5471625686843717,1.547091511760132
164,3.178,1.533676098541436,1.5325463698444415,1.523003331480796,1.5213468435925568,1.5650747213037781,1.5646019968449134,1.5650747213037781,1.5646019968449134
165,3.18,1.5445593825069346,1.5445703143315113,1.5440888438652942,1.542510596669315,1.5484306648298485,1.5511414521690159,1.5484306648298485,1.5511414521690159
